5 20
1000 2000 1000 1000 2000
0.32378212	0.2486523	0.20154576	0.29064658	0.28248256	0.66616094	0.7448782	0.74488986	0.72079676	0.17240492	0.84385425	0.7464109	0.6977193	0.3267717	0.8172104	0.3488511	0.78281647	0.707503	0.6947154	0.28662342
0.25319138	0.2440542	0.2556013	0.18510184	0.26027474	0.76904863	0.69806284	0.75631666	0.68494767	0.2380698	0.7311067	0.7817353	0.70977986	0.32582018	0.7968642	0.27274853	0.78966266	0.7902868	0.69777703	0.3062198
0.28270578	0.27762341	0.312567	0.24068205	0.32480997	0.7268122	0.6879991	0.7804158	0.7205312	0.26935533	0.812235	0.75924176	0.66584086	0.22159319	0.8385922	0.2597634	0.8378395	0.7148938	0.78314805	0.2413426
0.2226004	0.214202	0.3075444	0.21374112	0.28557238	0.7824687	0.69509053	0.7583671	0.7591123	0.24691767	0.67960566	0.80901486	0.7516324	0.275559	0.78853095	0.25816712	0.68135715	0.73498166	0.7395652	0.2577018
0.23643255	0.22711691	0.31289476	0.14246303	0.29452354	0.7965016	0.73265415	0.70031077	0.67774713	0.27006045	0.8465235	0.7535128	0.8100289	0.24415122	0.7326014	0.3158427	0.7746965	0.75976056	0.74604297	0.15984318
0.21655965	0.18754284	0.18677041	0.25137693	0.1902297	0.6809449	0.7588821	0.6969859	0.71790504	0.25712684	0.75102055	0.7589139	0.71608937	0.25182417	0.7354326	0.1511901	0.7486178	0.6813686	0.8212793	0.17625812
0.23990859	0.1611065	0.2751233	0.2104433	0.17300975	0.72586787	0.8161126	0.6681855	0.7075429	0.14489865	0.7866261	0.7557979	0.7928459	0.21776105	0.7334255	0.37632662	0.81619483	0.69144845	0.78905433	0.22501476
0.31240198	0.3221016	0.27900025	0.20275494	0.29519916	0.68446475	0.71586794	0.6612509	0.6744191	0.13855527	0.7462292	0.64701736	0.7358593	0.2909754	0.66331744	0.2863565	0.7430334	0.80624986	0.75492793	0.25993842
0.19917268	0.26718104	0.2086988	0.186892	0.16835642	0.71891093	0.7387193	0.70099986	0.78843725	0.21862677	0.7098547	0.8360772	0.77813005	0.26714543	0.8472411	0.20054743	0.72103214	0.6844886	0.68027616	0.30477268
0.27034426	0.2563393	0.25277182	0.23616837	0.26890957	0.77676475	0.7989438	0.6981963	0.7521239	0.25497288	0.71494234	0.6887937	0.7878759	0.32846406	0.83628225	0.22648475	0.7043419	0.72016877	0.7041533	0.23540375
0.20708868	0.20292348	0.24883984	0.23365283	0.28763756	0.759786	0.72418165	0.74054295	0.8285894	0.2903642	0.79114306	0.81357974	0.9084432	0.37127054	0.82666785	0.27442044	0.7052534	0.64732623	0.76224655	0.2528755
0.24930003	0.23914036	0.24551405	0.21947949	0.22992106	0.7222352	0.67692316	0.73511934	0.86712104	0.2680843	0.7782391	0.73040766	0.73913115	0.21545884	0.7581042	0.27594855	0.7075564	0.7064345	0.7763856	0.36333117
0.22968838	0.24671417	0.2486764	0.25116333	0.23077369	0.6407667	0.7478266	0.7269467	0.83507615	0.30529907	0.72575134	0.7046095	0.7871266	0.29329032	0.7602737	0.27696198	0.7828167	0.75591123	0.80121326	0.26927647
0.31933555	0.26662436	0.18140681	0.1228807	0.26233837	0.67047846	0.78229934	0.75953835	0.7688014	0.26154336	0.7517925	0.7193184	0.78074336	0.161139	0.75015676	0.19797835	0.75690913	0.7547274	0.8004945	0.18026952
0.17800418	0.23064022	0.21070795	0.22597715	0.16359827	0.7291295	0.778733	0.6819884	0.82276726	0.24324907	0.80690175	0.69047815	0.68172646	0.3278847	0.776081	0.20011604	0.85126275	0.7133831	0.7241527	0.30606386
0.26556247	0.33684552	0.26176292	0.35197014	0.26318154	0.7654716	0.7276186	0.74864286	0.68053144	0.18798389	0.7619111	0.8060421	0.7841116	0.27731296	0.75648284	0.2563938	0.74874014	0.679165	0.70349956	0.21924227
0.2754099	0.15268728	0.21612169	0.2448097	0.39520112	0.7457704	0.66795486	0.8041843	0.76798856	0.22549133	0.81560934	0.7868505	0.7640289	0.30704337	0.7696137	0.23976831	0.67922485	0.7490655	0.68707323	0.30514905
0.25092822	0.21979012	0.27765724	0.22256246	0.17099246	0.7332398	0.7384135	0.79977614	0.7451513	0.24569245	0.75984275	0.6808802	0.7750143	0.29040235	0.72899544	0.2365611	0.6699715	0.70049274	0.7039403	0.28227505
0.19066353	0.24790528	0.21084154	0.31708115	0.40185755	0.7022171	0.73787975	0.6904826	0.7222979	0.26338	0.7751174	0.7900152	0.68020535	0.23310477	0.73092717	0.33265162	0.7461915	0.74361527	0.73098624	0.3265701
0.28700995	0.2732636	0.22323625	0.2621954	0.25730714	0.8285689	0.73818976	0.73009324	0.6888302	0.14239584	0.79868203	0.71612984	0.7282138	0.34505713	0.7424078	0.2299315	0.75954336	0.69958454	0.75803936	0.31020185
0.16361219	0.19753295	0.21142821	0.22536048	0.27324387	0.74826866	0.8129355	0.78679746	0.76417786	0.29176414	0.80697525	0.8240678	0.6167837	0.21555853	0.6906228	0.22129658	0.7011256	0.73913896	0.6123003	0.26849505
0.22338523	0.2589357	0.2782128	0.22131342	0.25454405	0.830065	0.7213243	0.75963664	0.7820674	0.31239542	0.68271285	0.78624165	0.7913262	0.28892034	0.71040773	0.2609093	0.7371755	0.74943185	0.7775169	0.2508986
0.2814086	0.238642	0.2762666	0.29338008	0.275083	0.6964872	0.70520467	0.8278315	0.72840506	0.31024975	0.8608501	0.65491205	0.7746951	0.27849993	0.7654924	0.2411069	0.72058004	0.7419689	0.80230194	0.26818705
0.25731024	0.17207706	0.2574557	0.28382406	0.1663622	0.62982595	0.6332257	0.81982756	0.7625127	0.21457075	0.7774543	0.726486	0.7818938	0.26756382	0.71681327	0.34019902	0.7277228	0.7110658	0.7759594	0.23102126
0.19261903	0.22421668	0.2645164	0.33917502	0.26033077	0.8261614	0.72912645	0.6797954	0.8675705	0.2983614	0.7312068	0.7546162	0.7777717	0.30247897	0.81787807	0.3142162	0.78556013	0.62658197	0.67034465	0.19533521
0.28034234	0.22028062	0.24523287	0.2710616	0.26728663	0.78692055	0.7234853	0.7959651	0.7390072	0.2828283	0.8027598	0.73088807	0.79245603	0.30114636	0.76852095	0.28315592	0.7389382	0.8162477	0.7435788	0.1568676
0.35099396	0.2777511	0.21739772	0.29089716	0.2719782	0.7422696	0.69629663	0.8195275	0.8032329	0.24705057	0.73917234	0.695974	0.66545373	0.24594292	0.70118827	0.27631617	0.7420662	0.82017285	0.6545695	0.25675744
0.24650376	0.25063518	0.39571655	0.32041252	0.2323801	0.7844286	0.7570019	0.81725276	0.61658883	0.28324804	0.72005063	0.7485237	0.70342135	0.1834478	0.7505826	0.29960808	0.7899273	0.74338514	0.86224383	0.3247072
0.26076612	0.20807092	0.14194864	0.26569903	0.18245268	0.6701261	0.71743155	0.78193635	0.75211483	0.20880717	0.75550574	0.66427356	0.76949763	0.26935422	0.7800202	0.3051301	0.76854444	0.6683382	0.6165246	0.23825812
0.28674328	0.2800514	0.17326911	0.3382655	0.3822518	0.7287289	0.82954925	0.8128056	0.81223553	0.23528653	0.71978945	0.73071885	0.72065496	0.24958593	0.7127529	0.23716418	0.74612373	0.70131636	0.7556064	0.22477178
0.26655567	0.29826033	0.28650647	0.23333122	0.3246289	0.8180427	0.759094	0.6732535	0.73941755	0.26852453	0.80154276	0.69715863	0.80868787	0.27867824	0.7927121	0.28217116	0.7063999	0.73480713	0.7379549	0.22198671
0.2133542	0.21362984	0.17248046	0.20718066	0.25687844	0.85153043	0.715991	0.71793234	0.68676645	0.23448397	0.70100194	0.7425547	0.755229	0.21771081	0.64389575	0.2768539	0.72190726	0.7954903	0.7283056	0.24256341
0.32856297	0.22639659	0.22147398	0.3251951	0.2531137	0.7906121	0.70566565	0.8462088	0.7865732	0.29822245	0.73408514	0.6718054	0.7570428	0.28390437	0.7259883	0.22462434	0.7269341	0.73184633	0.7507821	0.24811193
0.2272894	0.26132306	0.25141156	0.26039952	0.22788714	0.8596435	0.7053249	0.81607693	0.7540142	0.2957371	0.7053043	0.6894321	0.75893056	0.25194356	0.67957455	0.21393168	0.7438024	0.74697566	0.8409214	0.29293513
0.25497863	0.234741	0.26795188	0.21150985	0.13846359	0.72315395	0.6873393	0.7870532	0.7598407	0.26684684	0.73740834	0.84581375	0.74439085	0.34692535	0.8027535	0.27025887	0.7603918	0.81922793	0.73891735	0.1934722
0.28488514	0.292715	0.25501227	0.3320232	0.30779004	0.66304225	0.82225925	0.71112883	0.7415916	0.15769476	0.6632818	0.8003496	0.70816267	0.2600635	0.7540481	0.2071774	0.6715263	0.70434886	0.8336545	0.28220984
0.31148675	0.23355165	0.2276806	0.22181334	0.28156048	0.71173084	0.7825873	0.7455529	0.79236627	0.30252102	0.7071979	0.6887051	0.73489434	0.18588603	0.76342565	0.29636937	0.71646816	0.77619296	0.7513204	0.24848318
0.16976053	0.22632134	0.27972487	0.3006568	0.22192682	0.69741136	0.7468192	0.78252655	0.72218835	0.3435223	0.7639859	0.8338933	0.712471	0.28440964	0.69539106	0.31109992	0.6955676	0.8764847	0.7796063	0.2866922
0.28143403	0.31528595	0.24948646	0.19308347	0.23685832	0.6935154	0.7693619	0.75274605	0.67853266	0.21201558	0.8106956	0.8420082	0.7598868	0.22571254	0.7092774	0.22470772	0.7274436	0.7332986	0.80201304	0.26929468
0.27863055	0.2757976	0.205083	0.21370111	0.25503522	0.69587463	0.69677824	0.79737127	0.7731437	0.34747565	0.66860485	0.77325916	0.64983267	0.23287825	0.6988373	0.27831185	0.72121227	0.8279183	0.7717915	0.30634427
0.2090933	0.25415125	0.10859664	0.34426782	0.3433033	0.71410036	0.73644465	0.6953996	0.8363051	0.23863856	0.70228887	0.7671159	0.7814135	0.24191624	0.7710963	0.19039893	0.7132877	0.7540245	0.81502336	0.27086076
0.30076745	0.22038358	0.2817804	0.24110658	0.19760284	0.72699594	0.7235588	0.7159267	0.743682	0.25377208	0.71979094	0.7895343	0.7933755	0.27342492	0.7732257	0.28799063	0.80409634	0.6824119	0.8011234	0.23127455
0.27594787	0.2003456	0.20728174	0.28020418	0.22392479	0.78395253	0.7763824	0.7299464	0.7627073	0.26295376	0.75338554	0.7099573	0.7104598	0.21411152	0.74298024	0.34124148	0.7686344	0.73410165	0.66192096	0.21434213
0.2580203	0.23275849	0.27011612	0.34350163	0.2376462	0.7555539	0.8379303	0.79059047	0.7952646	0.25891045	0.75814575	0.81508833	0.7799863	0.23610383	0.8400577	0.17364189	0.8112965	0.76064986	0.766386	0.27766255
0.22621168	0.29809263	0.1839574	0.2741415	0.30857962	0.8060613	0.7404887	0.7861211	0.81582075	0.20066631	0.7388522	0.7517755	0.7700452	0.2697066	0.7738705	0.268473	0.85636544	0.6641575	0.81117976	0.18199155
0.27391824	0.21293621	0.14996561	0.2959004	0.28760257	0.7923244	0.8275986	0.797644	0.74443173	0.27599213	0.71160066	0.7290282	0.79252404	0.18415615	0.70682025	0.26164517	0.7627835	0.7107256	0.6402423	0.25935996
0.3046738	0.32039487	0.20079361	0.24742015	0.25796166	0.71230984	0.7218191	0.75424415	0.75660086	0.25638792	0.71471304	0.77222735	0.6978855	0.18997166	0.8057919	0.18263596	0.73525274	0.8396786	0.7244881	0.2569631
0.2865466	0.27437833	0.18134397	0.27398834	0.31805933	0.746201	0.7260543	0.74159324	0.7674095	0.20246851	0.67527	0.82769793	0.8340692	0.21656893	0.6862521	0.278988	0.75463533	0.6754507	0.7936382	0.3076885
0.26578733	0.19730309	0.24823692	0.22885132	0.1897931	0.6259959	0.7099303	0.6941152	0.702907	0.22438106	0.7753091	0.72204596	0.7153102	0.1746425	0.7358078	0.32643747	0.6744871	0.7512395	0.82336205	0.36895925
0.23032348	0.37329888	0.23528662	0.23961851	0.2551083	0.71023196	0.7438561	0.68303716	0.7132259	0.18416752	0.7234836	0.6820798	0.7354916	0.2515041	0.83371127	0.17504856	0.7204652	0.77543044	0.67208594	0.22924398
0.29392588	0.23074088	0.22242352	0.37373048	0.29313946	0.64261264	0.69464463	0.77365524	0.7746783	0.29171357	0.75337076	0.6685432	0.8251142	0.28444847	0.6633751	0.32423544	0.68293595	0.7216681	0.7364047	0.2680655
0.11784029	0.28408387	0.22719847	0.28906742	0.2667766	0.6537784	0.73820305	0.70871097	0.7082477	0.31506553	0.69176865	0.78512305	0.7213529	0.21415888	0.7666747	0.2442062	0.7751603	0.77517146	0.78991246	0.20962952
0.2614796	0.30639014	0.17609036	0.27989286	0.22105585	0.80429405	0.7573592	0.8327607	0.72356653	0.29700658	0.71519965	0.80588293	0.6832758	0.18932945	0.78844804	0.32244334	0.76148653	0.7286507	0.8145627	0.29650205
0.13752726	0.18367721	0.28807288	0.2116301	0.26761055	0.79959023	0.7347188	0.6954561	0.7582384	0.2673351	0.75054455	0.76851153	0.73269427	0.20044327	0.7562345	0.23996186	0.7393597	0.6358901	0.8343238	0.20815063
0.26735088	0.13918495	0.25842488	0.36878857	0.31587404	0.7659068	0.72381985	0.7193096	0.7314156	0.18192282	0.8416894	0.7962844	0.7244859	0.2591597	0.8021819	0.19523762	0.7480677	0.8270962	0.7072231	0.21161518
0.23314919	0.21491994	0.21580997	0.20920633	0.329804	0.82367426	0.8336654	0.7436247	0.73279655	0.24151692	0.77241516	0.71256816	0.6257829	0.24593039	0.6960077	0.2793358	0.7892094	0.7460391	0.6813416	0.2773057
0.32000297	0.22257197	0.3386034	0.2543442	0.22082072	0.8055078	0.83126926	0.7784441	0.81156737	0.21909213	0.7420601	0.77623415	0.7494612	0.32545927	0.74120444	0.2218449	0.8583437	0.7944709	0.7449755	0.3305232
0.2863669	0.22795817	0.23152287	0.23222123	0.23159772	0.73225373	0.6144409	0.77561516	0.7242468	0.30679414	0.7251071	0.79125404	0.7716022	0.3176138	0.76146203	0.225378	0.7683325	0.69487137	0.74681246	0.14214706
0.1807566	0.16479076	0.27590117	0.31501842	0.25382885	0.78483886	0.7409088	0.7841565	0.68304896	0.22016834	0.77213424	0.7906476	0.7215329	0.23617692	0.74584436	0.31854644	0.74929357	0.71340185	0.7900938	0.1802598
0.19488494	0.32424423	0.17243943	0.25437728	0.21086718	0.70958996	0.7630355	0.86927205	0.7138262	0.2768767	0.7496612	0.71544254	0.7751827	0.27356446	0.81970614	0.2968538	0.70565146	0.7306031	0.7586436	0.15609676
0.27232653	0.23896873	0.29911444	0.28157604	0.20931083	0.77075213	0.87656605	0.7657638	0.810499	0.28059617	0.71753764	0.7885006	0.6242815	0.25069618	0.7332053	0.2422075	0.8079842	0.74728686	0.8074489	0.16943702
0.24044965	0.25776634	0.24314609	0.24872385	0.30252	0.77552307	0.69024974	0.71047354	0.8680547	0.32877177	0.67441213	0.73654985	0.7971599	0.3023761	0.81454843	0.2590133	0.7954879	0.74365735	0.83551466	0.23586793
0.26299703	0.23495714	0.25524387	0.24831522	0.24526691	0.7504883	0.78437	0.86596996	0.7321495	0.2677304	0.851278	0.7316604	0.80219567	0.27493224	0.7707478	0.3264394	0.7038423	0.83574384	0.75946814	0.25019145
0.13480145	0.2680333	0.23637128	0.2052728	0.27514192	0.79514503	0.6678322	0.72418	0.6731853	0.37423444	0.8051246	0.81600183	0.74336904	0.26015782	0.82342714	0.16148677	0.7417188	0.7762477	0.68685204	0.24223499
0.1785177	0.32120264	0.2607199	0.3252182	0.15727454	0.7006295	0.78078127	0.67631423	0.7299253	0.17875104	0.72238934	0.75060624	0.81968224	0.23627435	0.72735107	0.24111871	0.7846267	0.6881157	0.7187063	0.2751009
0.25023007	0.22427033	0.2247876	0.2672212	0.27807525	0.6685872	0.82473934	0.76244617	0.67434335	0.31452975	0.78592736	0.7601139	0.7331638	0.2287416	0.7235353	0.24361964	0.6183113	0.874189	0.70776	0.2184478
0.2649372	0.22912684	0.29740503	0.19826698	0.25565135	0.7999068	0.7975192	0.7172	0.7304899	0.29813582	0.7672523	0.7682161	0.69638693	0.32379895	0.71046984	0.2951696	0.8267454	0.7190654	0.73938036	0.36902326
0.20778704	0.23298046	0.22012912	0.21749899	0.25433245	0.70166725	0.70013124	0.66233355	0.69005406	0.13371633	0.64975464	0.7991009	0.82076955	0.25058296	0.87384963	0.25246444	0.74648	0.76947814	0.73021615	0.21769105
0.3055151	0.2591949	0.26050657	0.30097532	0.22254123	0.7499969	0.84540576	0.68138975	0.7547051	0.24336654	0.80942506	0.8153683	0.8918289	0.27231658	0.6930795	0.16240247	0.7402067	0.75570875	0.7683777	0.3032291
0.19263726	0.2855368	0.20382054	0.26707754	0.2871759	0.8519932	0.65761095	0.69577235	0.8248458	0.25260243	0.834267	0.73816586	0.86251783	0.2648314	0.76185375	0.16051534	0.7302785	0.72748476	0.7778647	0.19765845
0.2572695	0.33070898	0.19414614	0.21790656	0.34295356	0.8311524	0.75060105	0.75529784	0.7818709	0.33411556	0.8140345	0.6478038	0.6585946	0.25240242	0.8193775	0.2988091	0.73133206	0.815937	0.72121274	0.23461813
0.25005782	0.21945494	0.2772832	0.22247118	0.29380652	0.7623134	0.7814869	0.77110094	0.7770547	0.3396198	0.7055297	0.7605863	0.72080255	0.27393198	0.8134186	0.259834	0.7220976	0.71900946	0.7235694	0.2268016
0.22884381	0.35306633	0.2739843	0.261758	0.21018931	0.7845388	0.7002166	0.7333639	0.7874051	0.23091337	0.71385807	0.75691754	0.8012906	0.22618581	0.76676065	0.17350087	0.7581109	0.7249086	0.78913176	0.2602544
0.26392528	0.2658317	0.2827118	0.20263524	0.27029744	0.710877	0.66886884	0.81743777	0.7337507	0.28529033	0.69133055	0.747754	0.7411606	0.20836994	0.7214311	0.23755376	0.6946681	0.71716326	0.7323283	0.24235828
0.22951071	0.22279647	0.14297101	0.3193134	0.18078083	0.7190678	0.7723731	0.823194	0.77113473	0.23583592	0.7786643	0.8204171	0.76066935	0.34050816	0.6827794	0.21083948	0.78714705	0.78596354	0.68695474	0.2434804
0.34735316	0.17489839	0.24841605	0.2784563	0.25303277	0.81950146	0.7549212	0.7859169	0.73392004	0.3521201	0.7438066	0.7550197	0.7129351	0.22215098	0.67306584	0.28988355	0.66809845	0.7890167	0.75447303	0.2674338
0.3069817	0.2009558	0.23020253	0.30046302	0.26619136	0.73184395	0.7096462	0.83585566	0.6690189	0.23159735	0.736897	0.75315803	0.7576932	0.23236682	0.7484264	0.2831899	0.7180811	0.8112386	0.6489179	0.20514451
0.21721059	0.17640245	0.31405202	0.23467314	0.18485482	0.72305036	0.7016162	0.8226744	0.75776976	0.30055973	0.74930763	0.77877337	0.8140493	0.2651744	0.72217876	0.2559648	0.83764935	0.643334	0.64124167	0.23807703
0.24425548	0.30099162	0.24759682	0.26817235	0.25850925	0.72513855	0.7114485	0.8243681	0.72082305	0.2997922	0.7877939	0.7653563	0.7436569	0.29198503	0.7868766	0.25214335	0.831771	0.71681786	0.8107178	0.2847345
0.40551686	0.2790313	0.27023593	0.28906536	0.32125527	0.79498357	0.77698565	0.7550116	0.79275876	0.2673334	0.78117	0.7551212	0.7859611	0.24983883	0.7786943	0.28253487	0.7803485	0.72667605	0.71390337	0.1642938
0.20486328	0.19325677	0.26489022	0.22057544	0.17732559	0.7590295	0.8215945	0.8206235	0.80203027	0.25740963	0.75557715	0.82486606	0.77199805	0.37258765	0.6426763	0.24727488	0.74553216	0.6763556	0.8503459	0.19608012
0.31304228	0.29056248	0.24726531	0.31514275	0.24676327	0.72322905	0.7227345	0.7114017	0.775417	0.23069942	0.8001636	0.66596967	0.8284222	0.25602376	0.7032087	0.1848121	0.7626402	0.74747324	0.7277987	0.27829418
0.2999953	0.27556038	0.17358722	0.2713645	0.31380796	0.6948558	0.7603245	0.73095363	0.767573	0.2801478	0.83000684	0.7362634	0.7378108	0.28625607	0.7207798	0.24431437	0.76013935	0.71200114	0.7800365	0.23600933
0.28095868	0.30873758	0.2833554	0.28064907	0.28627774	0.82845414	0.73092514	0.7636843	0.7133273	0.21390282	0.7559461	0.7887849	0.7436765	0.24262309	0.7707856	0.20909578	0.7459041	0.7856182	0.7304386	0.27078983
0.25475115	0.27085048	0.20249067	0.3054712	0.20736407	0.73607665	0.81840247	0.7642665	0.73662883	0.25976726	0.7376664	0.81013674	0.70606166	0.19847848	0.78692985	0.21400325	0.79401904	0.7327798	0.760737	0.3608973
0.2790016	0.19128996	0.22794774	0.23918594	0.21954073	0.7453622	0.73221534	0.74662536	0.73521715	0.20241667	0.74090225	0.7843513	0.80617225	0.23797522	0.65158504	0.17480125	0.7430367	0.733222	0.74820954	0.30366656
0.24246742	0.24812578	0.21247065	0.29724678	0.30012608	0.7155411	0.76662916	0.8231749	0.80860895	0.1672171	0.7627994	0.7679637	0.8180445	0.3081831	0.77469003	0.243861	0.7866837	0.6638167	0.76121765	0.22751173
0.20078647	0.27071902	0.23483546	0.3745496	0.12048559	0.6987896	0.6944294	0.74727327	0.7451207	0.26485318	0.7627118	0.75213784	0.7304098	0.22313176	0.7948226	0.20735717	0.7813619	0.7319844	0.7875476	0.3391803
0.14585918	0.29101813	0.2352077	0.20513533	0.29027256	0.776232	0.70589286	0.7287749	0.7508083	0.26152688	0.75718	0.8286842	0.6762491	0.33576196	0.7778559	0.16069931	0.77732706	0.7400773	0.71327585	0.3165043
0.29964414	0.24892606	0.25050882	0.20018157	0.2605481	0.7613221	0.6770305	0.73788553	0.7786216	0.24906942	0.82212	0.7807795	0.83916724	0.24824741	0.7466229	0.27875876	0.753328	0.78360635	0.7253257	0.2271663
0.30108422	0.26712075	0.18856834	0.24597335	0.24629271	0.70989984	0.6917573	0.7321478	0.86399364	0.3084863	0.738036	0.68200564	0.73309916	0.25550342	0.7133202	0.19437443	0.80534625	0.8021445	0.65365314	0.15228611
0.27957588	0.27824476	0.25018248	0.22497171	0.20213114	0.6770371	0.762395	0.7524064	0.7703853	0.221929	0.71449	0.7691984	0.8174762	0.22793497	0.64984906	0.2155302	0.80624187	0.6335606	0.7217655	0.23607378
0.19534779	0.17981897	0.2206147	0.23443416	0.31722394	0.6867719	0.8113188	0.73454195	0.75988686	0.19590755	0.7704169	0.793783	0.72279805	0.3027672	0.6870575	0.19725376	0.76623243	0.6953905	0.7575366	0.15142044
0.26854086	0.31037083	0.2746747	0.26959395	0.33029377	0.8215781	0.74633026	0.7131317	0.76972216	0.3224683	0.6923211	0.73935807	0.6961305	0.21156776	0.7635258	0.29427302	0.6741967	0.81898475	0.8464998	0.11686249
0.30764535	0.31494337	0.23975584	0.24392559	0.24297844	0.7417253	0.72818834	0.7306904	0.8198701	0.16722944	0.69414747	0.8161354	0.80552804	0.18793873	0.7081674	0.24287568	0.68780965	0.8195166	0.76392287	0.23948549
0.30807042	0.31429324	0.3036302	0.24558188	0.25353304	0.738467	0.70825195	0.6389286	0.6971566	0.28065658	0.8249004	0.87478966	0.74455154	0.28498694	0.8121129	0.1785515	0.70336246	0.6964857	0.7119174	0.24923213
0.26866433	0.23154981	0.26985514	0.17003712	0.24900669	0.7421671	0.76380324	0.7363952	0.81378484	0.2739389	0.7668879	0.7577526	0.69343084	0.26667303	0.712491	0.27528125	0.81030023	0.7355271	0.7759227	0.22222584
0.27746308	0.16113645	0.21399449	0.27193606	0.20398052	0.68811417	0.82249653	0.64307004	0.76857865	0.2671594	0.70574313	0.7786138	0.7715066	0.21809405	0.75266826	0.2674204	0.7004658	0.83986473	0.79900575	0.250291
0.20405996	0.22683099	0.20531477	0.22496644	0.28455606	0.69936126	0.69537675	0.8282878	0.7485018	0.31443244	0.7326331	0.71248907	0.8151713	0.2027716	0.786231	0.22971237	0.7412119	0.71741796	0.79501665	0.19095454
0.23509589	0.3424492	0.31318593	0.262832	0.28631628	0.78264093	0.70846367	0.7144	0.7030921	0.32376316	0.75687236	0.738276	0.700358	0.3056777	0.80623984	0.18393973	0.71940356	0.709632	0.7335869	0.20143217
0.14786172	0.23806143	0.31366524	0.21760294	0.25340044	0.82099414	0.83891714	0.7649159	0.7182217	0.22711086	0.7494588	0.70306134	0.7609911	0.263798	0.69648075	0.22455525	0.7315518	0.82163095	0.76245576	0.29576385
0.3170166	0.34222326	0.22054954	0.33525577	0.28298795	0.7954877	0.8105895	0.83132577	0.8020893	0.20641036	0.6834379	0.7610429	0.7065665	0.24400786	0.7681141	0.23622079	0.66408753	0.6853546	0.7464317	0.22234991
0.30042174	0.27491105	0.25900447	0.22119835	0.25648126	0.8379917	0.77402973	0.7190394	0.7739023	0.22031118	0.7393555	0.8084407	0.8184484	0.22173633	0.8268364	0.1963456	0.76068705	0.7927189	0.7963982	0.22023664
0.16168734	0.2766891	0.26366767	0.2587292	0.32810503	0.7166984	0.78442657	0.7750184	0.7173515	0.27866593	0.7320725	0.7673752	0.7667166	0.2081791	0.78435993	0.17490998	0.70066524	0.69610107	0.76064056	0.31133315
0.29390377	0.27733454	0.23692177	0.27381378	0.131421	0.69408214	0.7862508	0.8198482	0.72513044	0.25150046	0.76255715	0.7309938	0.7493219	0.19676265	0.69348866	0.35237527	0.76600945	0.726499	0.7409861	0.34999388
0.25948718	0.27019113	0.29364762	0.24943085	0.15947391	0.67135775	0.7081886	0.66473544	0.77392954	0.3154038	0.6537926	0.8019993	0.8193126	0.23170115	0.75692344	0.2590282	0.7371305	0.77222484	0.67547446	0.21226583
0.089557976	0.2762372	0.3077512	0.28667027	0.29117045	0.72227156	0.7071184	0.7976117	0.761307	0.25143272	0.7128064	0.7266181	0.71988094	0.25251168	0.79759777	0.33791664	0.7847192	0.81971806	0.7028856	0.31617817
